recipe_id,key,value,unit
6613,Sodium,56.1,mg
6614,Energy,373,cal
6614,Protein,7.7,g
6614,Carbohydrates,36.5,g
6614,Fiber,0.1,g
6614,Fat,18.1,g
6614,Cholesterol,24,mg
6614,Sodium,30.1,mg
6615,Energy,124,cal
6615,Protein,2.5,g
6615,Carbohydrates,17.3,g
6615,Fiber,1.2,g
6615,Fat,4.9,g
6615,Cholesterol,0,mg
6615,Sodium,7,mg
6616,Energy,180,cal
6616,Protein,2.6,g
6616,Carbohydrates,17.4,g
6616,Fiber,1.5,g
6616,Fat,11.1,g
6616,Cholesterol,0,mg
6616,Sodium,7.4,mg
6617,Energy,88,cal
6617,Protein,1.5,g
6617,Carbohydrates,8.5,g
6617,Fiber,0.1,g
6617,Fat,5.2,g
6617,Cholesterol,1,mg
6617,Sodium,3.1,mg
6618,Energy,38,cal
6618,Protein,1,g
6618,Carbohydrates,6.1,g
6618,Fiber,0.1,g
6618,Fat,0.9,g
6618,Cholesterol,0.8,mg
6618,Sodium,2.7,mg
6619,Energy,47,cal
6619,Protein,1.2,g
6619,Carbohydrates,7.2,g
6619,Fiber,0.2,g
6619,Fat,1.3,g
6619,Cholesterol,1,mg
6619,Sodium,4.2,mg
6620,Energy,172,cal
6620,Protein,5.6,g
6620,Carbohydrates,18.8,g
6620,Fiber,1.9,g
6620,Fat,7.7,g
6620,Cholesterol,0,mg
6620,Vitamin A,268.4,mcg
6620,Vitamin B1,0.2,mg
6620,Vitamin B2,0.1,mg
6620,Vitamin B3,2.1,mg
6620,Vitamin C,20,mg
6620,Folic Acid,6.1,mcg
6620,Calcium,76.5,mg
6620,Iron,0.8,mg
6620,Magnesium,0,mg
6620,Phosphorus,0,mg
6620,Sodium,11.5,mg
6620,Potassium,63.9,mg
6620,Zinc,0.4,mg
6621,Energy,94,cal
6621,Protein,3,g
6621,Carbohydrates,18.2,g
6621,Fiber,0.2,g
6621,Fat,0.8,g
6621,Cholesterol,1.5,mg
6621,Sodium,6.9,mg
6623,Energy,65,cal
6623,Protein,2.4,g
6623,Carbohydrates,4.9,g
6623,Fiber,2.1,g
6623,Fat,4.5,g
6623,Cholesterol,0,mg
6623,Sodium,259.1,mg
6624,Energy,227,cal
6624,Protein,4.6,g
6624,Carbohydrates,35.5,g
6624,Fiber,1.7,g
6624,Fat,7.2,g
6624,Cholesterol,0,mg
6624,Sodium,46.2,mg
6625,Energy,227,cal
6625,Protein,4.6,g
6625,Carbohydrates,35.5,g
6625,Fiber,1.7,g
6625,Fat,7.2,g
6625,Cholesterol,0,mg
6625,Sodium,46.2,mg
6626,Energy,106,cal
6626,Protein,1.9,g
6626,Carbohydrates,9,g
6626,Fiber,2.2,g
6626,Fat,7.4,g
6626,Cholesterol,0,mg
6626,Vitamin A,48,mcg
6626,Vitamin B1,0.1,mg
6626,Vitamin B2,0,mg
6626,Vitamin B3,0.2,mg
6626,Vitamin C,4,mg
6626,Folic Acid,0.5,mcg
6626,Calcium,177,mg
6626,Iron,1.4,mg
6626,Magnesium,0,mg
6626,Phosphorus,0,mg
6626,Sodium,891.5,mg
6626,Potassium,155.8,mg
6626,Zinc,0.6,mg
6627,Energy,217,cal
6627,Protein,8.1,g
6627,Carbohydrates,14.1,g
6627,Fiber,0.7,g
6627,Fat,14.3,g
6627,Cholesterol,0,mg
6627,Sodium,0.9,mg
6628,Energy,73,cal
6628,Protein,1.9,g
6628,Carbohydrates,3.6,g
6628,Fiber,0.5,g
6628,Fat,5.7,g
6628,Cholesterol,0,mg
6628,Vitamin A,106.4,mcg
6628,Vitamin B1,-0.1,mg
6628,Vitamin B2,-0.1,mg
6628,Vitamin B3,0.1,mg
6628,Vitamin C,5.5,mg
6628,Folic Acid,1.8,mcg
6628,Calcium,70.1,mg
6628,Iron,0.4,mg
6628,Magnesium,0,mg
6628,Phosphorus,0,mg
6628,Sodium,46.7,mg
6628,Potassium,19.6,mg
6628,Zinc,0.2,mg
6629,Energy,73,cal
6629,Protein,1.9,g
6629,Carbohydrates,3.6,g
6629,Fiber,0.5,g
6629,Fat,5.7,g
6629,Cholesterol,0,mg
6629,Vitamin A,106.4,mcg
6629,Vitamin B1,-0.1,mg
6629,Vitamin B2,-0.1,mg
6629,Vitamin B3,0.1,mg
6629,Vitamin C,5.5,mg
6629,Folic Acid,1.8,mcg
6629,Calcium,70.1,mg
6629,Iron,0.4,mg
6629,Magnesium,0,mg
6629,Phosphorus,0,mg
6629,Sodium,46.7,mg
6629,Potassium,19.6,mg
6629,Zinc,0.2,mg
6630,Energy,63,cal
6630,Protein,1.4,g
6630,Carbohydrates,5.9,g
6630,Fiber,1.1,g
6630,Fat,3.7,g
6630,Cholesterol,0,mg
6630,Vitamin A,119.1,mcg
6630,Vitamin B1,0,mg
6630,Vitamin B2,0,mg
6630,Vitamin B3,0.8,mg
6630,Vitamin C,4.9,mg
6630,Folic Acid,4.6,mcg
6630,Calcium,10.4,mg
6630,Iron,0.2,mg
6630,Magnesium,0,mg
6630,Phosphorus,0,mg
6630,Sodium,2.8,mg
6630,Potassium,44.5,mg
6630,Zinc,0.2,mg
6632,Energy,117,cal
6632,Protein,2,g
6632,Carbohydrates,15.6,g
6632,Fiber,0.8,g
6632,Fat,5.1,g
6632,Cholesterol,0,mg
6632,Vitamin A,46.4,mcg
6632,Vitamin B1,0,mg
6632,Vitamin B2,0,mg
6632,Vitamin B3,0.6,mg
6632,Vitamin C,0,mg
6632,Folic Acid,6.6,mcg
6632,Calcium,7.5,mg
6632,Iron,0.3,mg
6632,Magnesium,0,mg
6632,Phosphorus,0,mg
6632,Sodium,1.5,mg
6632,Potassium,30.4,mg
6632,Zinc,0.3,mg
6633,Energy,117,cal
6633,Protein,2,g
6633,Carbohydrates,15.6,g
6633,Fiber,0.8,g
6633,Fat,5.1,g
6633,Cholesterol,0,mg
6633,Vitamin A,46.4,mcg
6633,Vitamin B1,0,mg
6633,Vitamin B2,0,mg
6633,Vitamin B3,0.6,mg
6633,Vitamin C,0,mg
6633,Folic Acid,6.6,mcg
6633,Calcium,7.5,mg
6633,Iron,0.3,mg
6633,Magnesium,0,mg
6633,Phosphorus,0,mg
6633,Sodium,1.5,mg
6633,Potassium,30.4,mg
6633,Zinc,0.3,mg
6634,Energy,228,cal
6634,Protein,1.4,g
6634,Carbohydrates,30.6,g
6634,Fiber,0,g
6634,Fat,10.7,g
6634,Cholesterol,2.2,mg
6634,Sodium,4.4,mg
6635,Energy,181,cal
6635,Protein,5.1,g
6635,Carbohydrates,20.5,g
6635,Fiber,3.2,g
6635,Fat,8.8,g
6635,Cholesterol,0,mg
6635,Sodium,15.6,mg
6636,Energy,171,cal
6636,Protein,2.5,g
6636,Carbohydrates,18.3,g
6636,Fiber,0.7,g
6636,Fat,9.5,g
6636,Cholesterol,0,mg
6636,Sodium,4.9,mg
6638,Energy,261,cal
6638,Protein,5.5,g
6638,Carbohydrates,29.6,g
6638,Fiber,3,g
6638,Fat,13.2,g
6638,Cholesterol,0,mg
6638,Sodium,16.3,mg
6639,Energy,261,cal
6639,Protein,5.5,g
6639,Carbohydrates,29.6,g
6639,Fiber,3,g
6639,Fat,13.2,g
6639,Cholesterol,0,mg
6639,Sodium,16.3,mg
6640,Energy,158,cal
6640,Protein,4.6,g
6640,Carbohydrates,18.3,g
6640,Fiber,4.1,g
6640,Fat,7.3,g
6640,Cholesterol,0,mg
6640,Sodium,22.8,mg
6641,Energy,158,cal
6641,Protein,4.6,g
6641,Carbohydrates,18.3,g
6641,Fiber,4.1,g
6641,Fat,7.3,g
6641,Cholesterol,0,mg
6641,Sodium,22.8,mg
6642,Energy,103,cal
6642,Protein,5.7,g
6642,Carbohydrates,19.5,g
6642,Fiber,0.1,g
6642,Fat,0.2,g
6642,Cholesterol,0,mg
6642,Sodium,76.6,mg
6643,Energy,285,cal
6643,Protein,3.4,g
6643,Carbohydrates,33.1,g
6643,Fiber,0,g
6643,Fat,13.8,g
6643,Cholesterol,10,mg
6643,Sodium,13.7,mg
6644,Energy,721,cal
6644,Protein,9.4,g
6644,Carbohydrates,86.6,g
6644,Fiber,0,g
6644,Fat,32.5,g
6644,Cholesterol,32,mg
6644,Sodium,39.9,mg
6645,Energy,721,cal
6645,Protein,9.4,g
6645,Carbohydrates,86.6,g
6645,Fiber,0,g
6645,Fat,32.5,g
6645,Cholesterol,32,mg
6645,Sodium,39.9,mg
6646,Energy,107,cal
6646,Protein,2.3,g
6646,Carbohydrates,17.2,g
6646,Fiber,0.5,g
6646,Fat,3.2,g
6646,Cholesterol,0,mg
6646,Sodium,6.1,mg
6647,Energy,176,cal
6647,Protein,2.5,g
6647,Carbohydrates,18.7,g
6647,Fiber,0.6,g
6647,Fat,10.1,g
6647,Cholesterol,0,mg
6647,Sodium,7.5,mg
6648,Energy,164,cal
6648,Protein,5.8,g
6648,Carbohydrates,31.7,g
6648,Fiber,2.5,g
6648,Fat,1.6,g
6648,Cholesterol,0,mg
6648,Sodium,91.1,mg
6649,Energy,264,cal
6649,Protein,1.1,g
6649,Carbohydrates,62.3,g
6649,Fiber,2,g
6649,Fat,0.9,g
6649,Cholesterol,0,mg
6649,Sodium,2.2,mg
6650,Energy,143,cal
6650,Protein,1.3,g
6650,Carbohydrates,5.2,g
6650,Fiber,0.8,g
6650,Fat,12.8,g
6650,Cholesterol,0,mg
6650,Vitamin A,361.7,mcg
6650,Vitamin B1,0.1,mg
6650,Vitamin B2,0,mg
6650,Vitamin B3,0.3,mg
6650,Vitamin C,13.3,mg
6650,Folic Acid,12.9,mcg
6650,Calcium,47.9,mg
6650,Iron,0.6,mg
6650,Magnesium,0,mg
6650,Phosphorus,0,mg
6650,Sodium,8.4,mg
6650,Potassium,79.5,mg
6650,Zinc,0.1,mg
6651,Energy,121,cal
6651,Protein,2.5,g
6651,Carbohydrates,13.8,g
6651,Fiber,2.1,g
6651,Fat,6.2,g
6651,Cholesterol,7.5,mg
6651,Sodium,33.7,mg
6652,Energy,205,cal
6652,Protein,9.3,g
6652,Carbohydrates,21,g
6652,Fiber,3.6,g
6652,Fat,8.1,g
6652,Cholesterol,8,mg
6652,Sodium,24,mg
6653,Energy,192,cal
6653,Protein,12.8,g
6653,Carbohydrates,33.5,g
6653,Fiber,6.3,g
6653,Fat,0.8,g
6653,Cholesterol,0,mg
6653,Sodium,21.6,mg
6654,Energy,196,cal
6654,Protein,6.1,g
6654,Carbohydrates,13.6,g
6654,Fiber,4.7,g
6654,Fat,12.2,g
6654,Cholesterol,0,mg
6654,Vitamin A,363.9,mcg
6654,Vitamin B1,0.1,mg
6654,Vitamin B2,0.1,mg
6654,Vitamin B3,0.8,mg
6654,Vitamin C,40.5,mg
6654,Folic Acid,22,mcg
6654,Calcium,137.6,mg
6654,Iron,1.6,mg
6654,Magnesium,0,mg
6654,Phosphorus,0,mg
6654,Sodium,37.9,mg
6654,Potassium,217.6,mg
6654,Zinc,0.5,mg
6655,Energy,196,cal
6655,Protein,6.1,g
6655,Carbohydrates,13.6,g
6655,Fiber,4.7,g
6655,Fat,12.2,g
6655,Cholesterol,0,mg
6655,Vitamin A,363.9,mcg
6655,Vitamin B1,0.1,mg
6655,Vitamin B2,0.1,mg
6655,Vitamin B3,0.8,mg
6655,Vitamin C,40.5,mg
6655,Folic Acid,22,mcg
6655,Calcium,137.6,mg
6655,Iron,1.6,mg
6655,Magnesium,0,mg
6655,Phosphorus,0,mg
6655,Sodium,37.9,mg
6655,Potassium,217.6,mg
6655,Zinc,0.5,mg
6656,Energy,196,cal
6656,Protein,6.1,g
6656,Carbohydrates,13.6,g
6656,Fiber,4.7,g
6656,Fat,12.2,g
6656,Cholesterol,0,mg
6656,Vitamin A,363.9,mcg
6656,Vitamin B1,0.1,mg
6656,Vitamin B2,0.1,mg
6656,Vitamin B3,0.8,mg
6656,Vitamin C,40.5,mg
6656,Folic Acid,22,mcg
6656,Calcium,137.6,mg
6656,Iron,1.6,mg
6656,Magnesium,0,mg
6656,Phosphorus,0,mg
6656,Sodium,37.9,mg
6656,Potassium,217.6,mg
6656,Zinc,0.5,mg
6657,Energy,196,cal
6657,Protein,6.1,g
6657,Carbohydrates,13.6,g
6657,Fiber,4.7,g
6657,Fat,12.2,g
6657,Cholesterol,0,mg
6657,Vitamin A,363.9,mcg
6657,Vitamin B1,0.1,mg
6657,Vitamin B2,0.1,mg
6657,Vitamin B3,0.8,mg
6657,Vitamin C,40.5,mg
6657,Folic Acid,22,mcg
6657,Calcium,137.6,mg
6657,Iron,1.6,mg
6657,Magnesium,0,mg
6657,Phosphorus,0,mg
6657,Sodium,37.9,mg
6657,Potassium,217.6,mg
6657,Zinc,0.5,mg
6658,Energy,196,cal
6658,Protein,6.1,g
6658,Carbohydrates,13.6,g
6658,Fiber,4.7,g
6658,Fat,12.2,g
6658,Cholesterol,0,mg
6658,Vitamin A,363.9,mcg
6658,Vitamin B1,0.1,mg
6658,Vitamin B2,0.1,mg
6658,Vitamin B3,0.8,mg
6658,Vitamin C,40.5,mg
6658,Folic Acid,22,mcg
6658,Calcium,137.6,mg
6658,Iron,1.6,mg
6658,Magnesium,0,mg
6658,Phosphorus,0,mg
6658,Sodium,37.9,mg
6658,Potassium,217.6,mg
6658,Zinc,0.5,mg
6659,Energy,249,cal
6659,Protein,5.6,g
6659,Carbohydrates,38.8,g
6659,Fiber,4.1,g
6659,Fat,7.9,g
6659,Cholesterol,0,mg
6659,Vitamin A,98.6,mcg
6659,Vitamin B1,0,mg
6659,Vitamin B2,0,mg
6659,Vitamin B3,0.8,mg
6659,Vitamin C,3.3,mg
6659,Folic Acid,6.2,mcg
6659,Calcium,37,mg
6659,Iron,0.7,mg
6659,Magnesium,0,mg
6659,Phosphorus,0,mg
6659,Sodium,2.3,mg
6659,Potassium,30.3,mg
6659,Zinc,0.6,mg
6660,Energy,249,cal
6660,Protein,5.6,g
6660,Carbohydrates,38.8,g
6660,Fiber,4.1,g
6660,Fat,7.9,g
6660,Cholesterol,0,mg
6660,Vitamin A,98.6,mcg
6660,Vitamin B1,0,mg
6660,Vitamin B2,0,mg
6660,Vitamin B3,0.8,mg
6660,Vitamin C,3.3,mg
6660,Folic Acid,6.2,mcg
6660,Calcium,37,mg
6660,Iron,0.7,mg
6660,Magnesium,0,mg
6660,Phosphorus,0,mg
6660,Sodium,2.3,mg
6660,Potassium,30.3,mg
6660,Zinc,0.6,mg
6661,Energy,249,cal
6661,Protein,5.6,g
6661,Carbohydrates,38.8,g
6661,Fiber,4.1,g
6661,Fat,7.9,g
6661,Cholesterol,0,mg
6661,Vitamin A,98.6,mcg
6661,Vitamin B1,0,mg
6661,Vitamin B2,0,mg
6661,Vitamin B3,0.8,mg
6661,Vitamin C,3.3,mg
6661,Folic Acid,6.2,mcg
6661,Calcium,37,mg
6661,Iron,0.7,mg
6661,Magnesium,0,mg
6661,Phosphorus,0,mg
6661,Sodium,2.3,mg
6661,Potassium,30.3,mg
6661,Zinc,0.6,mg
6662,Energy,249,cal
6662,Protein,5.6,g
6662,Carbohydrates,38.8,g
6662,Fiber,4.1,g
6662,Fat,7.9,g
6662,Cholesterol,0,mg
6662,Vitamin A,98.6,mcg
6662,Vitamin B1,0,mg
6662,Vitamin B2,0,mg
6662,Vitamin B3,0.8,mg
6662,Vitamin C,3.3,mg
6662,Folic Acid,6.2,mcg
6662,Calcium,37,mg
6662,Iron,0.7,mg
6662,Magnesium,0,mg
6662,Phosphorus,0,mg
6662,Sodium,2.3,mg
6662,Potassium,30.3,mg
6662,Zinc,0.6,mg
6663,Energy,309,cal
6663,Protein,10.4,g
6663,Carbohydrates,27.2,g
6663,Fiber,0,g
6663,Fat,16.7,g
6663,Cholesterol,8,mg
6663,Sodium,60.3,mg
6664,Energy,126,cal
6664,Protein,10.5,g
6664,Carbohydrates,7.4,g
6664,Fiber,5.2,g
6664,Fat,5.8,g
6664,Cholesterol,2,mg
6664,Sodium,4.5,mg
6665,Energy,126,cal
6665,Protein,10.5,g
6665,Carbohydrates,7.4,g
6665,Fiber,5.2,g
6665,Fat,5.8,g
6665,Cholesterol,2,mg
6665,Sodium,4.5,mg
6668,Energy,339,cal
6668,Protein,13.6,g
6668,Carbohydrates,51.5,g
6668,Fiber,9,g
6668,Fat,8.7,g
6668,Cholesterol,0,mg
6668,Sodium,15.6,mg
6669,Energy,342,cal
6669,Protein,3.2,g
6669,Carbohydrates,11,g
6669,Fiber,5.3,g
6669,Fat,32,g
6669,Cholesterol,0,mg
6669,Vitamin A,296.1,mcg
6669,Vitamin B1,0.1,mg
6669,Vitamin B2,0,mg
6669,Vitamin B3,0.5,mg
6669,Vitamin C,5,mg
6669,Folic Acid,11.1,mcg
6669,Calcium,53.2,mg
6669,Iron,0.9,mg
6669,Magnesium,0,mg
6669,Phosphorus,0,mg
6669,Sodium,15.4,mg
6669,Potassium,89.3,mg
6669,Zinc,0.3,mg
6670,Energy,254,cal
6670,Protein,3.2,g
6670,Carbohydrates,47.1,g
6670,Fiber,3.7,g
6670,Fat,5.1,g
6670,Cholesterol,5.3,mg
6670,Sodium,14.7,mg
6671,Energy,637,cal
6671,Protein,10.3,g
6671,Carbohydrates,75.9,g
6671,Fiber,9.5,g
6671,Fat,33.2,g
6671,Cholesterol,3.2,mg
6671,Sodium,19.4,mg
6672,Energy,72,cal
6672,Protein,0.2,g
6672,Carbohydrates,0.8,g
6672,Fiber,0.4,g
6672,Fat,7.5,g
6672,Cholesterol,0,mg
6672,Sodium,3.4,mg
6674,Energy,114,cal
6674,Protein,0.2,g
6674,Carbohydrates,3.1,g
6674,Fiber,0,g
6674,Fat,11.3,g
6674,Cholesterol,0,mg
6674,Sodium,0.8,mg
6675,Energy,1,cal
6675,Protein,0,g
6675,Carbohydrates,0.2,g
6675,Fiber,0,g
6675,Fat,0,g
6675,Cholesterol,0,mg
6675,Sodium,0,mg
6677,Energy,389,cal
6677,Protein,8.3,g
6677,Carbohydrates,38.6,g
6677,Fiber,0.7,g
6677,Fat,18.7,g
6677,Cholesterol,39,mg
6677,Sodium,79.1,mg
6678,Energy,149,cal
6678,Protein,2.2,g
6678,Carbohydrates,13.2,g
6678,Fiber,0,g
6678,Fat,9.4,g
6678,Cholesterol,1.6,mg
6678,Sodium,3.4,mg
6680,Energy,408,cal
6680,Protein,15.7,g
6680,Carbohydrates,19.7,g
6680,Fiber,9.5,g
6680,Fat,29.6,g
6680,Cholesterol,0,mg
6680,Vitamin A,106.4,mcg
6680,Vitamin B1,0.5,mg
6680,Vitamin B2,0.1,mg
6680,Vitamin B3,10.2,mg
6680,Vitamin C,3.2,mg
6680,Folic Acid,14.1,mcg
6680,Calcium,53.5,mg
6680,Iron,1.9,mg
6680,Magnesium,0,mg
6680,Phosphorus,0,mg
6680,Sodium,2.7,mg
6680,Potassium,27.6,mg
6680,Zinc,2,mg
6681,Energy,235,cal
6681,Protein,5.3,g
6681,Carbohydrates,17,g
6681,Fiber,3.6,g
6681,Fat,16.3,g
6681,Cholesterol,0,mg
6681,Vitamin A,1597.8,mcg
6681,Vitamin B1,0.1,mg
6681,Vitamin B2,0.1,mg
6681,Vitamin B3,0.7,mg
6681,Vitamin C,3.8,mg
6681,Folic Acid,32.2,mcg
6681,Calcium,65,mg
6681,Iron,4.8,mg
6681,Magnesium,0,mg
6681,Phosphorus,0,mg
6681,Sodium,16.3,mg
6681,Potassium,189.5,mg
6681,Zinc,0.5,mg
6682,Energy,107,cal
6682,Protein,1.7,g
6682,Carbohydrates,23.2,g
6682,Fiber,1.1,g
6682,Fat,0.8,g
6682,Cholesterol,0,mg
6682,Sodium,2,mg
6683,Energy,110,cal
6683,Protein,1.7,g
6683,Carbohydrates,23.2,g
6683,Fiber,1.1,g
6683,Fat,1.2,g
6683,Cholesterol,0,mg
6683,Sodium,2,mg
6684,Energy,213,cal
6684,Protein,6.4,g
6684,Carbohydrates,20.9,g
6684,Fiber,5.9,g
6684,Fat,11.7,g
6684,Cholesterol,0,mg
6684,Vitamin A,509.4,mcg
6684,Vitamin B1,0.6,mg
6684,Vitamin B2,0.1,mg
6684,Vitamin B3,0.7,mg
6684,Vitamin C,125.8,mg
6684,Folic Acid,36.9,mcg
6684,Calcium,25.4,mg
6684,Iron,1.8,mg
6684,Magnesium,0,mg
6684,Phosphorus,0,mg
6684,Sodium,18.3,mg
6684,Potassium,189,mg
6684,Zinc,0.5,mg
6685,Energy,43,cal
6685,Protein,0.2,g
6685,Carbohydrates,3.8,g
6685,Fiber,0.3,g
6685,Fat,3,g
6685,Cholesterol,0,mg
6685,Sodium,0.4,mg
6688,Energy,6,cal
6688,Protein,0.1,g
6688,Carbohydrates,1.1,g
6688,Fiber,0.2,g
6688,Fat,0.1,g
6688,Cholesterol,0,mg
6688,Sodium,0.2,mg
6689,Energy,6,cal
6689,Protein,0.1,g
6689,Carbohydrates,1.1,g
6689,Fiber,0.2,g
6689,Fat,0.1,g
6689,Cholesterol,0,mg
6689,Sodium,0.2,mg
6691,Energy,1604,cal
6691,Protein,25.7,g
6691,Carbohydrates,166.9,g
6691,Fiber,0.7,g
6691,Fat,94.8,g
6691,Cholesterol,0,mg
6691,Sodium,144,mg
6692,Energy,1604,cal
6692,Protein,25.7,g
6692,Carbohydrates,166.9,g
6692,Fiber,0.7,g
6692,Fat,94.8,g
6692,Cholesterol,0,mg
6692,Sodium,144,mg
6693,Energy,1604,cal
6693,Protein,25.7,g
6693,Carbohydrates,166.9,g
6693,Fiber,0.7,g
6693,Fat,94.8,g
6693,Cholesterol,0,mg
6693,Sodium,144,mg
6696,Energy,204,cal
6696,Protein,3.4,g
6696,Carbohydrates,25.6,g
6696,Fiber,0,g
6696,Fat,8.1,g
6696,Cholesterol,10.7,mg
6696,Sodium,13,mg
6697,Energy,204,cal
6697,Protein,3.4,g
6697,Carbohydrates,25.6,g
6697,Fiber,0,g
6697,Fat,8.1,g
6697,Cholesterol,10.7,mg
6697,Sodium,13,mg
6698,Energy,204,cal
6698,Protein,3.4,g
6698,Carbohydrates,25.6,g
6698,Fiber,0,g
6698,Fat,8.1,g
6698,Cholesterol,10.7,mg
6698,Sodium,13,mg
6699,Energy,545,cal
6699,Protein,8.8,g
6699,Carbohydrates,73.1,g
6699,Fiber,1.1,g
6699,Fat,23.7,g
6699,Cholesterol,37,mg
6699,Sodium,122.5,mg
6701,Energy,177,cal
6701,Protein,3.7,g
6701,Carbohydrates,14.1,g
6701,Fiber,3.2,g
6701,Fat,12.2,g
6701,Cholesterol,0,mg
6701,Vitamin A,204.6,mcg
6701,Vitamin B1,0.1,mg
6701,Vitamin B2,0,mg
6701,Vitamin B3,0.6,mg
6701,Vitamin C,6,mg
6701,Folic Acid,38.2,mcg
6701,Calcium,24.9,mg
6701,Iron,1,mg
6701,Magnesium,0,mg
6701,Phosphorus,0,mg
6701,Sodium,14.3,mg
6701,Potassium,156.9,mg
6701,Zinc,0.4,mg
6702,Energy,168,cal
6702,Protein,3.6,g
6702,Carbohydrates,11.8,g
6702,Fiber,3.4,g
6702,Fat,12.2,g
6702,Cholesterol,0,mg
6702,Vitamin A,142.1,mcg
6702,Vitamin B1,0.1,mg
6702,Vitamin B2,0,mg
6702,Vitamin B3,0.5,mg
6702,Vitamin C,10.8,mg
6702,Folic Acid,35.8,mcg
6702,Calcium,25.4,mg
6702,Iron,1,mg
6702,Magnesium,0,mg
6702,Phosphorus,0,mg
6702,Sodium,12.1,mg
6702,Potassium,151.6,mg
6702,Zinc,0.3,mg
6705,Energy,235,cal
6705,Protein,5.4,g
6705,Carbohydrates,32.7,g
6705,Fiber,5.4,g
6705,Fat,9.8,g
6705,Cholesterol,0,mg
6705,Sodium,9.7,mg
6706,Energy,257,cal
6706,Protein,5.4,g
6706,Carbohydrates,32.7,g
6706,Fiber,5.4,g
6706,Fat,12.3,g
6706,Cholesterol,0,mg
6706,Sodium,9.7,mg
6707,Energy,257,cal
6707,Protein,5.4,g
6707,Carbohydrates,32.7,g
6707,Fiber,5.4,g
6707,Fat,12.3,g
6707,Cholesterol,0,mg
6707,Sodium,9.7,mg
6708,Energy,686,cal
6708,Protein,9.6,g
6708,Carbohydrates,93.3,g
6708,Fiber,6.6,g
6708,Fat,30.5,g
6708,Cholesterol,0,mg
6708,Sodium,1316.1,mg
6715,Energy,343,cal
6715,Protein,3.1,g
6715,Carbohydrates,44.4,g
6715,Fiber,0.4,g
6715,Fat,16.9,g
6715,Cholesterol,0,mg
6715,Sodium,0,mg
6716,Energy,300,cal
6716,Protein,1.8,g
6716,Carbohydrates,43.5,g
6716,Fiber,0.2,g
6716,Fat,13.1,g
6716,Cholesterol,0,mg
6716,Sodium,0,mg
6717,Energy,268,cal
6717,Protein,0.5,g
6717,Carbohydrates,66.1,g
6717,Fiber,0.2,g
6717,Fat,0,g
6717,Cholesterol,0,mg
6717,Sodium,1810.3,mg
6718,Energy,453,cal
6718,Protein,9.4,g
6718,Carbohydrates,72.5,g
6718,Fiber,7.9,g
6718,Fat,10.4,g
6718,Cholesterol,0,mg
6718,Vitamin A,240,mcg
6718,Vitamin B1,0.2,mg
6718,Vitamin B2,0.4,mg
6718,Vitamin B3,2.1,mg
6718,Vitamin C,51.5,mg
6718,Folic Acid,9.4,mcg
6718,Calcium,339.2,mg
6718,Iron,6.2,mg
6718,Magnesium,0,mg
6718,Phosphorus,0,mg
6718,Sodium,28.5,mg
6718,Potassium,135,mg
6718,Zinc,1.2,mg
6719,Energy,318,cal
6719,Protein,7.6,g
6719,Carbohydrates,44.4,g
6719,Fiber,3.8,g
6719,Fat,9,g
6719,Cholesterol,21.4,mg
6719,Sodium,26.3,mg
6720,Energy,530,cal
6720,Protein,13.4,g
6720,Carbohydrates,67.3,g
6720,Fiber,7.6,g
6720,Fat,16.9,g
6720,Cholesterol,40,mg
6720,Sodium,47.5,mg
6721,Energy,260,cal
6721,Protein,5.6,g
6721,Carbohydrates,37.5,g
6721,Fiber,3.7,g
6721,Fat,7.9,g
6721,Cholesterol,12,mg
6721,Sodium,14.2,mg
6722,Energy,260,cal
6722,Protein,5.6,g
6722,Carbohydrates,37.5,g
6722,Fiber,3.7,g
6722,Fat,7.9,g
6722,Cholesterol,12,mg
6722,Sodium,14.2,mg
6723,Energy,260,cal
6723,Protein,5.6,g
6723,Carbohydrates,37.5,g
6723,Fiber,3.7,g
6723,Fat,7.9,g
6723,Cholesterol,12,mg
6723,Sodium,14.2,mg
6724,Energy,260,cal
6724,Protein,5.6,g
6724,Carbohydrates,37.5,g
6724,Fiber,3.7,g
6724,Fat,7.9,g
6724,Cholesterol,12,mg
6724,Sodium,14.2,mg
6725,Energy,260,cal
6725,Protein,5.6,g
6725,Carbohydrates,37.5,g
6725,Fiber,3.7,g
6725,Fat,7.9,g
6725,Cholesterol,12,mg
6725,Sodium,14.2,mg
6726,Energy,22,cal
6726,Protein,0.3,g
6726,Carbohydrates,1,g
6726,Fiber,0.3,g
6726,Fat,1.9,g
6726,Cholesterol,0,mg
6726,Vitamin A,42.3,mcg
6726,Vitamin B1,0,mg
6726,Vitamin B2,0,mg
6726,Vitamin B3,0.4,mg
6726,Vitamin C,2.4,mg
6726,Folic Acid,4.6,mcg
6726,Calcium,5.1,mg
6726,Iron,0.2,mg
6726,Magnesium,0,mg
6726,Phosphorus,0,mg
6726,Sodium,1.3,mg
6726,Potassium,43.3,mg
6726,Zinc,0.1,mg
6727,Energy,22,cal
6727,Protein,0.3,g
6727,Carbohydrates,1,g
6727,Fiber,0.3,g
6727,Fat,1.9,g
6727,Cholesterol,0,mg
6727,Vitamin A,42.3,mcg
6727,Vitamin B1,0,mg
6727,Vitamin B2,0,mg
6727,Vitamin B3,0.4,mg
6727,Vitamin C,2.4,mg
6727,Folic Acid,4.6,mcg
6727,Calcium,5.1,mg
6727,Iron,0.2,mg
6727,Magnesium,0,mg
